diagnosisId:ID,icdCode,icdVersion,icdTitle,category,:LABEL
d_H540_10,H540,10,"Blindness, both eyes",Unknown,Diagnosis
d_4473_9,4473,9,Hyperplasia of renal artery,Unknown,Diagnosis
d_42830_9,42830,9,"Diastolic heart failure, unspecified",Unknown,Diagnosis
d_L97429_10,L97429,10,Non-pressure chronic ulcer of left heel and midfoot with unspecified severity,Unknown,Diagnosis
d_L97229_10,L97229,10,Non-pressure chronic ulcer of left calf with unspecified severity,Unknown,Diagnosis
d_I70262_10,I70262,10,"Atherosclerosis of native arteries of extremities with gangrene, left leg",Unknown,Diagnosis
d_E11622_10,E11622,10,Type 2 diabetes mellitus with other skin ulcer,Unknown,Diagnosis
d_E11628_10,E11628,10,Type 2 diabetes mellitus with other skin complications,Unknown,Diagnosis
d_L97419_10,L97419,10,Non-pressure chronic ulcer of right heel and midfoot with unspecified severity,Unknown,Diagnosis
d_L97523_10,L97523,10,Non-pressure chronic ulcer of other part of left foot with necrosis of muscle,Unknown,Diagnosis
d_4401_9,4401,9,Atherosclerosis of renal artery,Unknown,Diagnosis
d_30521_9,30521,9,"Cannabis abuse, continuous",Unknown,Diagnosis
d_6820_9,6820,9,Cellulitis and abscess of face,Unknown,Diagnosis
d_V8536_9,V8536,9,"Body Mass Index 36.0-36.9, adult",Unknown,Diagnosis
d_L89899_10,L89899,10,"Pressure ulcer of other site, unspecified stage",Unknown,Diagnosis
d_L97529_10,L97529,10,Non-pressure chronic ulcer of other part of left foot with unspecified severity,Unknown,Diagnosis
d_R159_10,R159,10,Full incontinence of feces,Unknown,Diagnosis
d_Z1623_10,Z1623,10,Resistance to quinolones and fluoroquinolones,Unknown,Diagnosis
d_Z1621_10,Z1621,10,Resistance to vancomycin,Unknown,Diagnosis
d_K5903_10,K5903,10,Drug induced constipation,Unknown,Diagnosis
d_B952_10,B952,10,Enterococcus as the cause of diseases classified elsewhere,Unknown,Diagnosis
d_H34239_10,H34239,10,"Retinal artery branch occlusion, unspecified eye",Unknown,Diagnosis
d_G43109_10,G43109,10,"Migraine with aura, not intractable, without status migrainosus",Unknown,Diagnosis
d_R918_10,R918,10,Other nonspecific abnormal finding of lung field,Unknown,Diagnosis
d_E278_10,E278,10,Other specified disorders of adrenal gland,Unknown,Diagnosis
d_I701_10,I701,10,Atherosclerosis of renal artery,Unknown,Diagnosis
d_J441_10,J441,10,Chronic obstructive pulmonary disease with (acute) exacerbation,Unknown,Diagnosis
d_Z800_10,Z800,10,Family history of malignant neoplasm of digestive organs,Unknown,Diagnosis
d_W208XXA_10,W208XXA,10,"Other cause of strike by thrown, projected or falling object, initial encounter",Unknown,Diagnosis
d_K5791_10,K5791,10,"Diverticulosis of intestine, part unspecified, without perforation or abscess with bleeding",Unknown,Diagnosis
d_S9032XA_10,S9032XA,10,"Contusion of left foot, initial encounter",Unknown,Diagnosis
d_I7789_10,I7789,10,Other specified disorders of arteries and arterioles,Unknown,Diagnosis
d_V8537_9,V8537,9,"Body Mass Index 37.0-37.9, adult",Unknown,Diagnosis
d_25040_9,25040,9,"Diabetes with renal manifestations, type II or unspecified type, not stated as uncontrolled",Unknown,Diagnosis
d_V0179_9,V0179,9,Contact with or exposure to other viral diseases,Unknown,Diagnosis
d_71940_9,71940,9,"Pain in joint, site unspecified",Unknown,Diagnosis
d_36230_9,36230,9,"Retinal vascular occlusion, unspecified",Unknown,Diagnosis
d_T465X5A_10,T465X5A,10,"Adverse effect of other antihypertensive drugs, initial encounter",Unknown,Diagnosis
d_30183_9,30183,9,Borderline personality disorder,Unknown,Diagnosis
d_G1221_10,G1221,10,Amyotrophic lateral sclerosis,Unknown,Diagnosis
d_Z930_10,Z930,10,Tracheostomy status,Unknown,Diagnosis
d_R4182_10,R4182,10,"Altered mental status, unspecified",Unknown,Diagnosis
d_G3109_10,G3109,10,Other frontotemporal dementia,Unknown,Diagnosis
d_D721_10,D721,10,Eosinophilia,Unknown,Diagnosis
d_N10_10,N10,10,Acute pyelonephritis,Unknown,Diagnosis
d_B9620_10,B9620,10,Unspecified Escherichia coli [E. coli] as the cause of diseases classified elsewhere,Unknown,Diagnosis
d_J9610_10,J9610,10,"Chronic respiratory failure, unspecified whether with hypoxia or hypercapnia",Unknown,Diagnosis
d_Z931_10,Z931,10,Gastrostomy status,Unknown,Diagnosis
d_T360X5A_10,T360X5A,10,"Adverse effect of penicillins, initial encounter",Unknown,Diagnosis
d_Z430_10,Z430,10,Encounter for attention to tracheostomy,Unknown,Diagnosis
d_Z4689_10,Z4689,10,Encounter for fitting and adjustment of other specified devices,Unknown,Diagnosis
d_Z434_10,Z434,10,Encounter for attention to other artificial openings of digestive tract,Unknown,Diagnosis
d_Z8546_10,Z8546,10,Personal history of malignant neoplasm of prostate,Unknown,Diagnosis
d_I6521_10,I6521,10,Occlusion and stenosis of right carotid artery,Unknown,Diagnosis
d_Z8571_10,Z8571,10,Personal history of Hodgkin lymphoma,Unknown,Diagnosis
d_Z952_10,Z952,10,Presence of prosthetic heart valve,Unknown,Diagnosis
d_V4581_9,V4581,9,Aortocoronary bypass status,Unknown,Diagnosis
d_V422_9,V422,9,Heart valve replaced by transplant,Unknown,Diagnosis
d_20190_9,20190,9,"Hodgkin's disease, unspecified type, unspecified site, extranodal and solid organ sites",Unknown,Diagnosis
d_I6522_10,I6522,10,Occlusion and stenosis of left carotid artery,Unknown,Diagnosis
d_V1079_9,V1079,9,Personal history of other lymphatic and hematopoietic neoplasms,Unknown,Diagnosis
d_V4579_9,V4579,9,Other acquired absence of organ,Unknown,Diagnosis
d_V1072_9,V1072,9,Personal history of hodgkin's disease,Unknown,Diagnosis
d_3968_9,3968,9,Multiple involvement of mitral and aortic valves,Unknown,Diagnosis
d_F28_10,F28,10,Other psychotic disorder not due to a substance or known physiological condition,Unknown,Diagnosis
d_F319_10,F319,10,"Bipolar disorder, unspecified",Unknown,Diagnosis
d_K047_10,K047,10,Periapical abscess without sinus,Unknown,Diagnosis
d_F5001_10,F5001,10,"Anorexia nervosa, restricting type",Unknown,Diagnosis
d_E038_10,E038,10,Other specified hypothyroidism,Unknown,Diagnosis
d_R1312_10,R1312,10,"Dysphagia, oropharyngeal phase",Unknown,Diagnosis
d_F514_10,F514,10,Sleep terrors [night terrors],Unknown,Diagnosis
d_F1220_10,F1220,10,"Cannabis dependence, uncomplicated",Unknown,Diagnosis
d_T17920A_10,T17920A,10,"Food in respiratory tract, part unspecified causing asphyxiation, initial encounter",Unknown,Diagnosis
d_T4275XA_10,T4275XA,10,"Adverse effect of unspecified antiepileptic and sedative-hypnotic drugs, initial encounter",Unknown,Diagnosis
d_R490_10,R490,10,Dysphonia,Unknown,Diagnosis
d_I4581_10,I4581,10,Long QT syndrome,Unknown,Diagnosis
d_Z1639_10,Z1639,10,Resistance to other specified antimicrobial drug,Unknown,Diagnosis
d_I2602_10,I2602,10,Saddle embolus of pulmonary artery with acute cor pulmonale,Unknown,Diagnosis
d_F603_10,F603,10,Borderline personality disorder,Unknown,Diagnosis
d_W1830XD_10,W1830XD,10,"Fall on same level, unspecified, subsequent encounter",Unknown,Diagnosis
d_J309_10,J309,10,"Allergic rhinitis, unspecified",Unknown,Diagnosis
d_M720_10,M720,10,Palmar fascial fibromatosis [Dupuytren],Unknown,Diagnosis
d_F209_10,F209,10,"Schizophrenia, unspecified",Unknown,Diagnosis
d_L570_10,L570,10,Actinic keratosis,Unknown,Diagnosis
d_Z8674_10,Z8674,10,Personal history of sudden cardiac arrest,Unknown,Diagnosis
d_L409_10,L409,10,"Psoriasis, unspecified",Unknown,Diagnosis
d_M810_10,M810,10,Age-related osteoporosis without current pathological fracture,Unknown,Diagnosis
d_J95811_10,J95811,10,Postprocedural pneumothorax,Unknown,Diagnosis
d_H269_10,H269,10,Unspecified cataract,Unknown,Diagnosis
d_H6120_10,H6120,10,"Impacted cerumen, unspecified ear",Unknown,Diagnosis
d_G931_10,G931,10,"Anoxic brain damage, not elsewhere classified",Unknown,Diagnosis
d_S42291D_10,S42291D,10,"Other displaced fracture of upper end of right humerus, subsequent encounter for fracture with routine healing",Unknown,Diagnosis
d_I82621_10,I82621,10,Acute embolism and thrombosis of deep veins of right upper extremity,Unknown,Diagnosis
d_M542_10,M542,10,Cervicalgia,Unknown,Diagnosis
d_R45851_10,R45851,10,Suicidal ideations,Unknown,Diagnosis
d_Z9114_10,Z9114,10,Patient's other noncompliance with medication regimen,Unknown,Diagnosis
d_B20_10,B20,10,Human immunodeficiency virus [HIV] disease,Unknown,Diagnosis
d_S0990XA_10,S0990XA,10,"Unspecified injury of head, initial encounter",Unknown,Diagnosis
d_F10129_10,F10129,10,"Alcohol abuse with intoxication, unspecified",Unknown,Diagnosis
d_E162_10,E162,10,"Hypoglycemia, unspecified",Unknown,Diagnosis
d_V620_9,V620,9,Unemployment,Unknown,Diagnosis
d_3559_9,3559,9,Mononeuritis of unspecified site,Unknown,Diagnosis
d_30560_9,30560,9,"Cocaine abuse, unspecified",Unknown,Diagnosis
d_V1552_9,V1552,9,Personal history of traumatic brain injury,Unknown,Diagnosis
d_30001_9,30001,9,Panic disorder without agoraphobia,Unknown,Diagnosis
d_V6284_9,V6284,9,Suicidal ideation,Unknown,Diagnosis
d_V600_9,V600,9,Lack of housing,Unknown,Diagnosis
d_7801_9,7801,9,Hallucinations,Unknown,Diagnosis
d_30590_9,30590,9,"Other, mixed, or unspecified drug abuse, unspecified",Unknown,Diagnosis
d_F1099_10,F1099,10,"Alcohol use, unspecified with unspecified alcohol-induced disorder",Unknown,Diagnosis
d_Z87820_10,Z87820,10,Personal history of traumatic brain injury,Unknown,Diagnosis
d_F1490_10,F1490,10,"Cocaine use, unspecified, uncomplicated",Unknown,Diagnosis
d_F1994_10,F1994,10,"Other psychoactive substance use, unspecified with psychoactive substance-induced mood disorder",Unknown,Diagnosis
d_29284_9,29284,9,Drug-induced mood disorder,Unknown,Diagnosis
d_6253_9,6253,9,Dysmenorrhea,Unknown,Diagnosis
d_29633_9,29633,9,"Major depressive affective disorder, recurrent episode, severe, without mention of psychotic behavior",Unknown,Diagnosis
d_30553_9,30553,9,"Opioid abuse, in remission",Unknown,Diagnosis
d_37950_9,37950,9,"Nystagmus, unspecified",Unknown,Diagnosis
d_2511_9,2511,9,Other specified hypoglycemia,Unknown,Diagnosis
d_F29_10,F29,10,Unspecified psychosis not due to a substance or known physiological condition,Unknown,Diagnosis
d_F1910_10,F1910,10,"Other psychoactive substance abuse, uncomplicated",Unknown,Diagnosis
d_Z21_10,Z21,10,Asymptomatic human immunodeficiency virus [HIV] infection status,Unknown,Diagnosis
d_F1110_10,F1110,10,"Opioid abuse, uncomplicated",Unknown,Diagnosis
d_F1410_10,F1410,10,"Cocaine abuse, uncomplicated",Unknown,Diagnosis
d_33819_9,33819,9,Other acute pain,Unknown,Diagnosis
d_24900_9,24900,9,"Secondary diabetes mellitus without mention of complication, not stated as uncontrolled, or unspecified",Unknown,Diagnosis
d_V443_9,V443,9,Colostomy status,Unknown,Diagnosis
d_78909_9,78909,9,"Abdominal pain, other specified site",Unknown,Diagnosis
d_1179_9,1179,9,Other and unspecified mycoses,Unknown,Diagnosis
d_5778_9,5778,9,Other specified diseases of pancreas,Unknown,Diagnosis
d_V1279_9,V1279,9,Personal history of other diseases of digestive system,Unknown,Diagnosis
d_6930_9,6930,9,Dermatitis due to drugs and medicines taken internally,Unknown,Diagnosis
d_5771_9,5771,9,Chronic pancreatitis,Unknown,Diagnosis
d_45385_9,45385,9,Acute venous embolism and thrombosis of subclavian veins,Unknown,Diagnosis
d_Z981_10,Z981,10,Arthrodesis status,Unknown,Diagnosis
d_V499XXA_10,V499XXA,10,"Car occupant (driver) (passenger) injured in unspecified traffic accident, initial encounter",Unknown,Diagnosis
d_S22069A_10,S22069A,10,"Unspecified fracture of T7-T8 vertebra, initial encounter for closed fracture",Unknown,Diagnosis
d_G43909_10,G43909,10,"Migraine, unspecified, not intractable, without status migrainosus",Unknown,Diagnosis
d_M40209_10,M40209,10,"Unspecified kyphosis, site unspecified",Unknown,Diagnosis
d_S22059A_10,S22059A,10,"Unspecified fracture of T5-T6 vertebra, initial encounter for closed fracture",Unknown,Diagnosis
d_S22049A_10,S22049A,10,"Unspecified fracture of fourth thoracic vertebra, initial encounter for closed fracture",Unknown,Diagnosis
d_V270XXA_10,V270XXA,10,"Motorcycle driver injured in collision with fixed or stationary object in nontraffic accident, initial encounter",Unknown,Diagnosis
d_S271XXA_10,S271XXA,10,"Traumatic hemothorax, initial encounter",Unknown,Diagnosis
d_F1290_10,F1290,10,"Cannabis use, unspecified, uncomplicated",Unknown,Diagnosis
d_S066X0A_10,S066X0A,10,"Traumatic subarachnoid hemorrhage without loss of consciousness, initial encounter",Unknown,Diagnosis
d_S12600A_10,S12600A,10,"Unspecified displaced fracture of seventh cervical vertebra, initial encounter for closed fracture",Unknown,Diagnosis
d_S240XXA_10,S240XXA,10,"Concussion and edema of thoracic spinal cord, initial encounter",Unknown,Diagnosis
d_S32029A_10,S32029A,10,"Unspecified fracture of second lumbar vertebra, initial encounter for closed fracture",Unknown,Diagnosis
d_E041_10,E041,10,Nontoxic single thyroid nodule,Unknown,Diagnosis
d_Y92488_10,Y92488,10,Other paved roadways as the place of occurrence of the external cause,Unknown,Diagnosis
d_V8609XS_10,V8609XS,10,"Driver of other special all-terrain or other off-road motor vehicle injured in traffic accident, sequela",Unknown,Diagnosis
d_M25511_10,M25511,10,Pain in right shoulder,Unknown,Diagnosis
d_F1210_10,F1210,10,"Cannabis abuse, uncomplicated",Unknown,Diagnosis
d_29281_9,29281,9,Drug-induced delirium,Unknown,Diagnosis
d_7102_9,7102,9,Sicca syndrome,Unknown,Diagnosis
d_E9393_9,E9393,9,"Other antipsychotics, neuroleptics, and major tranquilizers causing adverse effects in therapeutic use",Unknown,Diagnosis
d_S79912A_10,S79912A,10,"Unspecified injury of left hip, initial encounter",Unknown,Diagnosis
d_H04123_10,H04123,10,Dry eye syndrome of bilateral lacrimal glands,Unknown,Diagnosis
d_Z961_10,Z961,10,Presence of intraocular lens,Unknown,Diagnosis
d_Y92129_10,Y92129,10,Unspecified place in nursing home as the place of occurrence of the external cause,Unknown,Diagnosis
d_E049_10,E049,10,"Nontoxic goiter, unspecified",Unknown,Diagnosis
d_M5030_10,M5030,10,"Other cervical disc degeneration, unspecified cervical region",Unknown,Diagnosis
d_M4856XA_10,M4856XA,10,"Collapsed vertebra, not elsewhere classified, lumbar region, initial encounter for fracture",Unknown,Diagnosis
d_W1839XA_10,W1839XA,10,"Other fall on same level, initial encounter",Unknown,Diagnosis
d_H53143_10,H53143,10,"Visual discomfort, bilateral",Unknown,Diagnosis
d_S4992XA_10,S4992XA,10,"Unspecified injury of left shoulder and upper arm, initial encounter",Unknown,Diagnosis
d_M3500_10,M3500,10,"Sicca syndrome, unspecified",Unknown,Diagnosis
d_M8008XA_10,M8008XA,10,"Age-related osteoporosis with current pathological fracture, vertebra(e), initial encounter for fracture",Unknown,Diagnosis
d_K922_10,K922,10,"Gastrointestinal hemorrhage, unspecified",Unknown,Diagnosis
d_V1261_9,V1261,9,Personal history of pneumonia (recurrent),Unknown,Diagnosis
d_2469_9,2469,9,Unspecified disorder of thyroid,Unknown,Diagnosis
d_E8859_9,E8859,9,"Fall from other slipping, tripping, or stumbling",Unknown,Diagnosis
d_82009_9,82009,9,Other closed transcervical fracture of neck of femur,Unknown,Diagnosis
d_42843_9,42843,9,Acute on chronic combined systolic and diastolic heart failure,Unknown,Diagnosis
d_03843_9,03843,9,Septicemia due to pseudomonas,Unknown,Diagnosis
d_0383_9,0383,9,Septicemia due to anaerobes,Unknown,Diagnosis
d_5768_9,5768,9,Other specified disorders of biliary tract,Unknown,Diagnosis
d_4739_9,4739,9,Unspecified sinusitis (chronic),Unknown,Diagnosis
d_5809_9,5809,9,Acute glomerulonephritis with unspecified pathological lesion in kidney,Unknown,Diagnosis
d_48249_9,48249,9,Other Staphylococcus pneumonia,Unknown,Diagnosis
d_5829_9,5829,9,Chronic glomerulonephritis with unspecified pathological lesion in kidney,Unknown,Diagnosis
d_E9383_9,E9383,9,Intravenous anesthetics causing adverse effects in therapeutic use,Unknown,Diagnosis
d_34290_9,34290,9,"Hemiplegia, unspecified, affecting unspecified side",Unknown,Diagnosis
d_40300_9,40300,9,"Hypertensive chronic kidney disease, malignant, with chronic kidney disease stage I through stage IV, or unspecified",Unknown,Diagnosis
d_0416_9,0416,9,Proteus (mirabilis) (morganii) infection in conditions classified elsewhere and of unspecified site,Unknown,Diagnosis
d_3129_9,3129,9,Unspecified disturbance of conduct,Unknown,Diagnosis
